NULL,"0000000012.png_0000_0775_0251_0123_0080.png_0000_0020_0003_0097_0076.png","/pos/degree_0/","0","Sunny","morning",128,128,"PNG"
NULL,"0000000183.png_0000_0532_0164_0146_0103.png_0000_0028_0013_0087_0079.png","/pos/degree_0/","0","Sunny","morning",128,128,"PNG"
NULL,"0000000202.png_0000_0517_0163_0172_0125.png_0000_0026_0015_0119_0107.png","/pos/degree_0/","0","Sunny","morning",128,128,"PNG"
NULL,"0001.jpg_0000_0111_0017_0724_0581.png","/pos/degree_0/","0","Sunny","morning",128,128,"PNG"
NULL,"0001.jpg_0000_0157_0026_0674_0553.png","/pos/degree_0/","0","Sunny","morning",128,128,"PNG"
NULL,"0001.jpg_0000_0191_0026_0591_0538.png","/pos/degree_0/","0","Sunny","morning",128,128,"PNG"
NULL,"0002.jpg_0000_0136_0106_0682_0454.png","/pos/degree_0/","0","Sunny","morning",128,128,"PNG"
NULL,"0002.jpg_0000_0177_0052_0666_0564.png","/pos/degree_0/","0","Sunny","morning",128,128,"PNG"
NULL,"0003.jpg_0000_0039_0066_0535_0367.png","/pos/degree_0/","0","Sunny","morning",128,128,"PNG"
NULL,"0003.jpg_0000_0102_0020_0770_0567.png","/pos/degree_0/","0","Sunny","morning",128,128,"PNG"
NULL,"0004.jpg_0000_0095_0044_0442_0367.png","/pos/degree_0/","0","Sunny","morning",128,128,"PNG"
NULL,"0004.jpg_0000_0147_0017_0721_0587.png","/pos/degree_0/","0","Sunny","morning",128,128,"PNG"
NULL,"0004.jpg_0000_0158_0049_0714_0545.png","/pos/degree_0/","0","Sunny","morning",128,128,"PNG"
NULL,"0005.jpg_0000_0107_0059_0514_0402.png","/pos/degree_0/","0","Sunny","morning",128,128,"PNG"
NULL,"0005.jpg_0000_0183_0028_0668_0550.png","/pos/degree_0/","0","Sunny","morning",128,128,"PNG"
NULL,"0006.jpg_0000_0072_0023_0496_0446.png","/pos/degree_0/","0","Sunny","morning",128,128,"PNG"
NULL,"0006.jpg_0000_0087_0006_0558_0472.png","/pos/degree_0/","0","Sunny","morning",128,128,"PNG"
NULL,"0006.jpg_0000_0136_0130_0435_0365.png","/pos/degree_0/","0","Sunny","morning",128,128,"PNG"
NULL,"0007.jpg_0000_0053_0068_0484_0361.png","/pos/degree_0/","0","Sunny","morning",128,128,"PNG"
NULL,"0007.jpg_0000_0090_0018_0609_0476.png","/pos/degree_0/","0","Sunny","morning",128,128,"PNG"
NULL,"0007.jpg_0000_0092_0119_0694_0622.png","/pos/degree_0/","0","Sunny","morning",128,128,"PNG"
NULL,"0008.jpg_0000_0102_0024_0610_0455.png","/pos/degree_0/","0","Sunny","morning",128,128,"PNG"
NULL,"0010.jpg_0000_0184_0092_0649_0523.png","/pos/degree_0/","0","Sunny","morning",128,128,"PNG"
NULL,"0010.jpg_0000_0229_0163_0576_0413.png","/pos/degree_0/","0","Sunny","morning",128,128,"PNG"
NULL,"0011.jpg_0000_0088_0028_0852_0635.png","/pos/degree_0/","0","Sunny","morning",128,128,"PNG"
NULL,"0011.jpg_0000_0147_0092_0730_0569.png","/pos/degree_0/","0","Sunny","morning",128,128,"PNG"
NULL,"0012.jpg_0000_0097_0037_0611_0478.png","/pos/degree_0/","0","Sunny","morning",128,128,"PNG"
NULL,"0013.jpg_0000_0025_0059_0904_0651.png","/pos/degree_0/","0","Sunny","morning",128,128,"PNG"
NULL,"0013.jpg_0000_0116_0043_0739_0529.png","/pos/degree_0/","0","Sunny","morning",128,128,"PNG"
NULL,"0013.jpg_0000_0143_0026_0684_0586.png","/pos/degree_0/","0","Sunny","morning",128,128,"PNG"
NULL,"0014.jpg_0000_0120_0059_0789_0572.png","/pos/degree_0/","0","Sunny","morning",128,128,"PNG"
NULL,"0014.jpg_0000_0157_0092_0615_0485.png","/pos/degree_0/","0","Sunny","morning",128,128,"PNG"
NULL,"0015.jpg_0000_0159_0043_0505_0375.png","/pos/degree_0/","0","Sunny","morning",128,128,"PNG"
NULL,"0016.jpg_0000_0091_0033_0412_0342.png","/pos/degree_0/","0","Sunny","morning",128,128,"PNG"
